Time(h)	pH
0.395	7.33
0.395277778	7.33
0.395555556	7.33
0.395833333	7.32
0.396111111	7.33
0.396388889	7.32
0.396666667	7.32
0.396944444	7.32
0.397222222	7.32
0.3975	7.32
0.397777778	7.31
0.398055556	7.32
0.398333333	7.31
0.398611111	7.31
0.398888889	7.31
0.399166667	7.31
0.399444444	7.31
0.399722222	7.31
0.4	7.31
0.400277778	7.31
0.400555556	7.31
0.400833333	7.31
2.183055556	7.31
2.186111111	7.31
2.189166667	7.31
2.189722222	7.31
2.190277778	7.31
2.190833333	7.31
2.192222222	7.31
2.192777778	7.31
2.193333333	7.31
2.193888889	7.31
2.194444444	7.31
2.195	7.31
2.195555556	7.31
2.196666667	7.31
2.197222222	7.31
2.198333333	7.31
2.198888889	7.31
2.200277778	7.31
2.201944444	7.31
2.2025	7.31
2.204444444	7.31
2.205	7.31
2.205555556	7.31
2.206111111	7.31
2.206388889	7.31
2.206666667	7.31
2.206944444	7.31
2.2075	7.31
2.208055556	7.31
2.209444444	7.31
2.21	7.31
2.210555556	7.31
2.211111111	7.31
2.211388889	7.31
2.211666667	7.31
2.211944444	7.31
2.212222222	7.31
2.2125	7.31
2.212777778	7.31
2.213055556	7.31
2.213333333	7.31
2.213611111	7.31
2.213888889	7.31
2.214166667	7.31
2.214722222	7.31
2.215277778	7.31
2.215555556	7.31
2.215833333	7.31
2.216388889	7.31
2.216944444	7.31
2.217222222	7.31
2.2175	7.31
2.217777778	7.31
2.218055556	7.31
2.218333333	7.31
2.218611111	7.31
2.218888889	7.31
2.219166667	7.31
2.219444444	7.31
2.219722222	7.31
2.22	7.31
2.220277778	7.31
2.220555556	7.31
2.220833333	7.31
2.221111111	7.31
2.221388889	7.31
2.221666667	7.31
2.221944444	7.31
2.222222222	7.31
2.2225	7.31
2.222777778	7.31
2.223055556	7.31
2.223333333	7.31
2.223611111	7.31
2.223888889	7.31
2.224166667	7.32
2.224444444	7.31
2.224722222	7.32
2.225	7.31
2.225277778	7.32
2.225555556	7.31
2.225833333	7.31
2.226111111	7.31
2.226388889	7.31
2.226666667	7.32
2.226944444	7.31
2.227222222	7.31
2.2275	7.31
2.227777778	7.31
2.228055556	7.31
2.228333333	7.31
2.228611111	7.31
2.228888889	7.31
2.229166667	7.31
2.229444444	7.31
2.229722222	7.31
2.23	7.31
2.230277778	7.31
2.230555556	7.31
2.230833333	7.31
2.231111111	7.31
2.231388889	7.31
2.231666667	7.31
2.231944444	7.31
2.232222222	7.31
2.2325	7.31
2.232777778	7.31
2.233055556	7.31
2.233333333	7.31
2.233611111	7.31
2.233888889	7.31
2.234166667	7.32
2.234444444	7.31
2.234722222	7.31
2.235	7.31
2.235277778	7.31
2.235555556	7.32
2.235833333	7.31
2.236111111	7.32
2.236388889	7.31
2.236666667	7.31
2.236944444	7.32
2.237222222	7.31
2.2375	7.32
2.237777778	7.31
2.238055556	7.32
2.238333333	7.32
2.238611111	7.31
2.238888889	7.32
2.239166667	7.31
2.239444444	7.31
2.239722222	7.31
2.24	7.31
2.240277778	7.32
2.240555556	7.31
2.240833333	7.32
2.241111111	7.31
2.241388889	7.32
2.241666667	7.31
2.241944444	7.31
2.242222222	7.32
2.2425	7.31
2.242777778	7.32
2.243055556	7.31
2.243333333	7.31
2.243611111	7.31
2.243888889	7.31
2.244166667	7.32
2.244444444	7.31
2.244722222	7.32
2.245	7.31
2.245277778	7.32
2.245555556	7.32
2.245833333	7.32
2.246111111	7.32
2.246388889	7.31
2.246666667	7.32
2.246944444	7.32
2.247222222	7.32
2.2475	7.32
2.247777778	7.31
2.248055556	7.32
2.248333333	7.31
2.248611111	7.31
2.248888889	7.31
2.249166667	7.31
2.249444444	7.31
2.249722222	7.31
2.25	7.32
2.250277778	7.31
2.250555556	7.32
2.250833333	7.31
2.251111111	7.31
2.251388889	7.31
2.251666667	7.31
2.251944444	7.31
2.252222222	7.31
2.2525	7.31
2.252777778	7.31
2.253055556	7.32
2.253333333	7.31
2.253611111	7.32
2.253888889	7.31
2.254166667	7.32
2.254444444	7.31
2.254722222	7.32
2.255	7.31
2.255277778	7.32
2.255555556	7.31
2.255833333	7.31
2.256111111	7.31
2.256388889	7.32
2.256666667	7.31
2.256944444	7.31
2.257222222	7.31
2.2575	7.31
2.257777778	7.31
2.258055556	7.32
2.258333333	7.32
2.258611111	7.31
2.258888889	7.31
2.259166667	7.31
2.259444444	7.32
2.259722222	7.31
2.26	7.32
2.260277778	7.31
2.260555556	7.32
2.260833333	7.31
2.261111111	7.32
2.261388889	7.31
2.261666667	7.32
2.261944444	7.31
2.262222222	7.32
2.2625	7.31
2.262777778	7.32
2.263055556	7.31
2.263333333	7.32
2.263611111	7.32
2.263888889	7.32
2.264166667	7.32
2.264444444	7.32
2.264722222	7.32
2.265	7.32
2.265277778	7.32
2.265555556	7.32
2.265833333	7.32
2.266111111	7.32
2.266388889	7.32
2.266666667	7.32
2.266944444	7.32
2.267222222	7.32
2.2675	7.32
2.267777778	7.33
2.268055556	7.32
2.268333333	7.32
2.268611111	7.32
2.268888889	7.32
2.269166667	7.32
2.269444444	7.32
2.269722222	7.32
2.27	7.32
2.270277778	7.32
2.270555556	7.32
2.270833333	7.32
2.271111111	7.32
2.271388889	7.32
2.271666667	7.32
2.271944444	7.32
2.272222222	7.32
2.2725	7.32
2.272777778	7.32
2.273055556	7.32
2.273333333	7.32
2.273611111	7.32
2.273888889	7.32
2.274166667	7.32
2.274444444	7.32
2.274722222	7.32
2.275	7.32
2.275277778	7.32
2.275555556	7.32
2.275833333	7.32
2.276111111	7.32
2.276388889	7.32
2.276666667	7.32
2.276944444	7.32
2.277222222	7.32
2.2775	7.32
2.277777778	7.32
2.278055556	7.32
2.278333333	7.32
2.278611111	7.32
2.278888889	7.32
2.279166667	7.32
2.279444444	7.32
2.279722222	7.32
2.28	7.32
2.280277778	7.32
2.280555556	7.32
2.280833333	7.32
2.281111111	7.32
2.281388889	7.32
2.281666667	7.32
2.281944444	7.32
2.282222222	7.32
2.2825	7.32
2.282777778	7.32
2.283055556	7.32
2.283333333	7.32
2.283611111	7.32
2.283888889	7.32
2.284166667	7.32
2.284444444	7.32
2.284722222	7.32
2.285	7.32
2.285277778	7.32
2.285555556	7.32
2.285833333	7.32
2.286111111	7.32
2.286388889	7.32
2.286666667	7.32
2.286944444	7.33
2.287222222	7.32
2.2875	7.32
2.287777778	7.32
2.288055556	7.32
2.288333333	7.32
2.288611111	7.33
2.288888889	7.32
2.289166667	7.33
2.289444444	7.32
2.289722222	7.33
2.29	7.32
2.290277778	7.33
2.290555556	7.32
2.290833333	7.32
2.291111111	7.32
2.291388889	7.32
2.291666667	7.33
2.291944444	7.33
2.292222222	7.32
2.2925	7.32
2.292777778	7.32
2.293055556	7.32
2.293333333	7.32
2.293611111	7.33
2.293888889	7.32
2.294166667	7.33
2.294444444	7.32
2.294722222	7.33
2.295	7.32
2.295277778	7.33
2.295555556	7.32
2.295833333	7.32
2.296111111	7.32
2.296388889	7.32
2.296666667	7.33
2.296944444	7.32
2.297222222	7.33
2.2975	7.32
2.297777778	7.33
2.298055556	7.32
2.298333333	7.33
2.298611111	7.32
2.298888889	7.33
2.299166667	7.32
2.299444444	7.33
2.299722222	7.32
2.3	7.33
2.300277778	7.32
2.300555556	7.33
2.300833333	7.32
2.301111111	7.33
2.301388889	7.32
2.301666667	7.33
2.301944444	7.32
2.302222222	7.33
2.3025	7.32
2.302777778	7.33
2.303055556	7.32
2.303333333	7.33
2.303611111	7.32
2.303888889	7.33
2.304166667	7.32
2.304444444	7.33
2.304722222	7.32
2.305	7.33
2.305277778	7.32
2.305555556	7.32
2.305833333	7.33
2.306111111	7.33
2.306388889	7.33
2.306666667	7.33
2.306944444	7.33
2.307222222	7.32
2.3075	7.33
2.307777778	7.32
2.308055556	7.33
2.308333333	7.32
2.308611111	7.33
2.308888889	7.32
2.309166667	7.33
2.309444444	7.32
2.309722222	7.33
2.31	7.33
2.310277778	7.32
2.310555556	7.33
2.310833333	7.32
2.311111111	7.33
2.311388889	7.32
2.311666667	7.33
2.311944444	7.32
2.312222222	7.33
2.3125	7.33
2.312777778	7.33
2.313055556	7.33
2.313333333	7.33
2.313611111	7.33
2.313888889	7.33
2.314166667	7.33
2.314444444	7.33
2.314722222	7.33
2.315	7.33
2.315277778	7.33
2.315555556	7.33
2.315833333	7.33
2.316111111	7.33
2.316388889	7.33
2.316666667	7.32
2.316944444	7.33
2.317222222	7.32
2.3175	7.33
2.317777778	7.32
2.318055556	7.33
2.318333333	7.32
2.318611111	7.33
2.318888889	7.32
2.319166667	7.33
2.319444444	7.32
2.319722222	7.33
2.32	7.32
2.320277778	7.33
2.320555556	7.32
2.320833333	7.33
2.321111111	7.33
2.321388889	7.32
2.321666667	7.33
2.321944444	7.32
2.322222222	7.33
2.3225	7.33
2.322777778	7.33
2.323055556	7.33
2.323333333	7.33
2.323611111	7.33
2.323888889	7.33
2.324166667	7.33
2.324444444	7.33
2.324722222	7.33
2.325	7.33
2.325277778	7.33
2.325555556	7.33
2.325833333	7.33
2.326111111	7.33
2.326388889	7.33
2.326666667	7.33
2.326944444	7.33
2.327222222	7.33
2.3275	7.33
2.327777778	7.33
2.328055556	7.33
2.328333333	7.33
2.328611111	7.33
2.328888889	7.33
2.329166667	7.33
2.329444444	7.33
2.329722222	7.33
2.33	7.33
2.330277778	7.33
2.330555556	7.33
2.330833333	7.33
2.331111111	7.33
2.331388889	7.33
2.331666667	7.33
2.331944444	7.33
2.332222222	7.33
2.3325	7.33
2.332777778	7.33
2.333055556	7.33
2.333333333	7.33
2.333611111	7.32
2.333888889	7.33
2.334166667	7.33
2.334444444	7.33
2.334722222	7.32
2.335	7.33
2.335277778	7.32
2.335555556	7.33
2.335833333	7.33
2.336111111	7.33
2.336388889	7.33
2.336666667	7.33
2.336944444	7.33
2.337222222	7.33
2.3375	7.33
2.337777778	7.33
2.338055556	7.33
2.338333333	7.33
2.338611111	7.33
2.338888889	7.33
2.339166667	7.33
2.339444444	7.33
2.339722222	7.33
2.34	7.33
2.340277778	7.33
2.340555556	7.33
2.340833333	7.33
2.341111111	7.33
2.341388889	7.33
2.341666667	7.33
2.341944444	7.33
2.342222222	7.33
2.3425	7.33
2.342777778	7.33
2.343055556	7.33
2.343333333	7.33
2.343611111	7.33
2.343888889	7.33
2.344166667	7.33
2.344444444	7.33
2.344722222	7.33
2.345	7.33
2.345277778	7.33
2.345555556	7.33
2.345833333	7.33
2.346111111	7.33
2.346388889	7.33
2.346666667	7.33
2.346944444	7.33
2.347222222	7.33
2.3475	7.33
2.347777778	7.33
2.348055556	7.33
2.348333333	7.33
2.348611111	7.33
2.348888889	7.33
2.349166667	7.32
2.349444444	7.33
2.349722222	7.32
2.35	7.33
2.350277778	7.33
2.350555556	7.33
2.350833333	7.33
2.351111111	7.32
2.351388889	7.33
2.351666667	7.32
2.351944444	7.33
2.352222222	7.33
2.3525	7.33
2.352777778	7.32
2.353055556	7.33
2.353333333	7.33
2.353611111	7.33
2.353888889	7.33
2.354166667	7.33
2.354444444	7.33
2.354722222	7.33
2.355	7.33
2.355277778	7.33
2.355555556	7.33
2.355833333	7.33
2.356111111	7.33
2.356388889	7.33
2.356666667	7.33
2.356944444	7.33
2.357222222	7.33
2.3575	7.33
2.357777778	7.33
2.358055556	7.33
2.358333333	7.33
2.358611111	7.33
2.358888889	7.33
2.359166667	7.33
2.359444444	7.33
2.359722222	7.33
2.36	7.33
2.360277778	7.33
2.360555556	7.33
2.360833333	7.33
2.361111111	7.33
2.361388889	7.33
2.361666667	7.33
2.361944444	7.33
2.362222222	7.33
2.3625	7.33
2.362777778	7.34
2.363055556	7.33
2.363333333	7.34
2.363611111	7.33
2.363888889	7.34
2.364166667	7.33
2.364444444	7.34
2.364722222	7.33
2.365	7.34
2.365277778	7.33
2.365555556	7.34
2.365833333	7.33
2.366111111	7.34
2.366388889	7.33
2.366666667	7.34
2.366944444	7.34
2.367222222	7.33
2.3675	7.34
2.367777778	7.33
2.368055556	7.34
2.368333333	7.33
2.368611111	7.34
2.368888889	7.33
2.369166667	7.34
2.369444444	7.33
2.369722222	7.34
2.37	7.33
2.370277778	7.34
2.370555556	7.33
2.370833333	7.33
2.371111111	7.33
2.371388889	7.34
2.371666667	7.33
2.371944444	7.34
2.372222222	7.33
2.3725	7.34
2.372777778	7.33
2.373055556	7.34
2.373333333	7.33
2.373611111	7.34
2.373888889	7.33
2.374166667	7.34
2.374444444	7.33
2.374722222	7.34
2.375	7.34
2.375277778	7.34
2.375555556	7.34
2.375833333	7.34
2.376111111	7.34
2.376388889	7.34
2.376666667	7.34
2.376944444	7.34
2.377222222	7.34
2.3775	7.34
2.377777778	7.34
2.378055556	7.34
2.378333333	7.34
2.378611111	7.34
2.378888889	7.34
2.379166667	7.34
2.379444444	7.34
2.379722222	7.34
2.38	7.34
2.380277778	7.34
2.380555556	7.34
2.380833333	7.33
2.381111111	7.34
2.381388889	7.33
2.381666667	7.34
2.381944444	7.34
2.382222222	7.34
2.3825	7.34
2.382777778	7.34
2.383055556	7.34
2.383333333	7.34
2.383611111	7.34
2.383888889	7.34
2.384166667	7.34
2.384444444	7.34
2.384722222	7.34
2.385	7.34
2.385277778	7.34
2.385555556	7.34
2.385833333	7.34
2.386111111	7.34
2.386388889	7.34
2.386666667	7.34
2.386944444	7.34
2.387222222	7.34
2.3875	7.34
2.387777778	7.34
2.388055556	7.34
2.388333333	7.34
2.388611111	7.34
2.388888889	7.34
2.389166667	7.34
2.389444444	7.34
2.389722222	7.34
2.39	7.34
2.390277778	7.34
2.390555556	7.34
2.390833333	7.34
2.391111111	7.34
2.391388889	7.34
2.391666667	7.34
2.391944444	7.34
2.392222222	7.34
2.3925	7.34
2.392777778	7.34
2.393055556	7.34
2.393333333	7.34
2.393611111	7.34
2.393888889	7.34
2.394166667	7.34
2.394444444	7.34
2.394722222	7.34
2.395	7.34
2.395277778	7.34
2.395555556	7.34
2.395833333	7.34
2.396111111	7.34
2.396388889	7.34
2.396666667	7.34
2.396944444	7.34
2.397222222	7.34
2.3975	7.34
2.397777778	7.34
2.398055556	7.34
2.398333333	7.34
2.398611111	7.34
2.398888889	7.34
2.399166667	7.34
2.399444444	7.34
2.399722222	7.34
2.4	7.34
2.400277778	7.34
2.400555556	7.34
2.400833333	7.34
2.401111111	7.34
2.401388889	7.34
2.401666667	7.34
2.401944444	7.34
2.402222222	7.34
2.4025	7.34
2.402777778	7.34
2.403055556	7.34
2.403333333	7.34
2.403611111	7.34
2.403888889	7.34
2.404166667	7.34
2.404444444	7.34
2.404722222	7.34
2.405	7.34
2.405277778	7.34
2.405555556	7.34
2.405833333	7.34
2.406111111	7.34
2.406388889	7.34
2.406666667	7.34
2.406944444	7.34
2.407222222	7.34
2.4075	7.34
2.407777778	7.35
2.408055556	7.34
2.408333333	7.34
2.408611111	7.34
2.408888889	7.34
2.409166667	7.34
2.409444444	7.34
2.409722222	7.34
2.41	7.34
2.410277778	7.34
2.410555556	7.34
2.410833333	7.34
2.411111111	7.34
2.411388889	7.34
2.411666667	7.34
2.411944444	7.34
2.412222222	7.34
2.4125	7.34
2.412777778	7.34
2.413055556	7.34
2.413333333	7.34
2.413611111	7.34
2.413888889	7.34
2.414166667	7.34
2.414444444	7.34
2.414722222	7.34
2.415	7.34
2.415277778	7.34
2.415555556	7.34
2.415833333	7.34
2.416111111	7.34
2.416388889	7.34
2.416666667	7.35
2.416944444	7.34
2.417222222	7.34
2.4175	7.34
2.417777778	7.34
2.418055556	7.34
2.418333333	7.34
2.418611111	7.34
2.418888889	7.34
2.419166667	7.34
2.419444444	7.34
2.419722222	7.34
2.42	7.34
2.420277778	7.34
2.420555556	7.34
2.420833333	7.34
2.421111111	7.34
2.421388889	7.35
2.421666667	7.34
2.421944444	7.35
2.422222222	7.34
2.4225	7.35
2.422777778	7.34
2.423055556	7.34
2.423333333	7.34
2.423611111	7.35
2.423888889	7.34
2.424166667	7.35
2.424444444	7.34
2.424722222	7.35
2.425	7.34
2.425277778	7.35
2.425555556	7.34
2.425833333	7.35
2.426111111	7.34
2.426388889	7.34
2.426666667	7.34
2.426944444	7.34
2.427222222	7.34
2.4275	7.34
2.427777778	7.34
2.428055556	7.34
2.428333333	7.34
2.428611111	7.34
2.428888889	7.34
2.429166667	7.34
2.429444444	7.34
2.429722222	7.34
2.43	7.34
2.430277778	7.34
2.430555556	7.34
2.430833333	7.34
2.431111111	7.34
2.431388889	7.34
2.431666667	7.34
2.431944444	7.34
2.432222222	7.35
2.4325	7.34
2.432777778	7.34
2.433055556	7.34
2.433333333	7.34
2.433611111	7.34
2.433888889	7.34
2.434166667	7.34
2.434444444	7.34
2.434722222	7.34
2.435	7.34
2.435277778	7.34
2.435555556	7.35
2.435833333	7.34
2.436111111	7.34
2.436388889	7.34
2.436666667	7.34
2.436944444	7.34
2.437222222	7.35
2.4375	7.34
2.437777778	7.34
2.438055556	7.34
2.438333333	7.34
2.438611111	7.34
2.438888889	7.35
2.439166667	7.34
2.439444444	7.34
2.439722222	7.34
2.44	7.34
2.440277778	7.34
2.440555556	7.35
2.440833333	7.34
2.441111111	7.35
2.441388889	7.34
2.441666667	7.34
2.441944444	7.34
2.442222222	7.35
2.4425	7.34
2.442777778	7.35
2.443055556	7.34
2.443333333	7.35
2.443611111	7.34
2.443888889	7.35
2.444166667	7.34
2.444444444	7.35
2.444722222	7.34
2.445	7.34
2.445277778	7.34
2.445555556	7.34
2.445833333	7.34
2.446111111	7.34
2.446388889	7.34
2.446666667	7.34
2.446944444	7.34
2.447222222	7.34
2.4475	7.34
2.447777778	7.34
2.448055556	7.34
2.448333333	7.34
2.448611111	7.35
2.448888889	7.34
2.449166667	7.35
2.449444444	7.34
2.449722222	7.34
2.45	7.34
2.450277778	7.35
2.450555556	7.34
2.450833333	7.35
2.451111111	7.34
2.451388889	7.34
2.451666667	7.34
2.451944444	7.34
2.452222222	7.34
2.4525	7.34
2.452777778	7.34
2.453055556	7.34
2.453333333	7.34
2.453611111	7.35
2.453888889	7.34
2.454166667	7.35
2.454444444	7.34
2.454722222	7.35
2.455	7.34
2.455277778	7.35
2.455555556	7.34
2.455833333	7.35
2.456111111	7.34
2.456388889	7.35
2.456666667	7.34
2.456944444	7.35
2.457222222	7.34
2.4575	7.34
2.457777778	7.34
2.458055556	7.34
2.458333333	7.35
2.458611111	7.34
2.458888889	7.35
2.459166667	7.34
2.459444444	7.35
2.459722222	7.34
2.46	7.34
2.460277778	7.34
2.460555556	7.34
2.460833333	7.35
2.461111111	7.34
2.461388889	7.35
2.461666667	7.34
2.461944444	7.35
2.462222222	7.34
2.4625	7.35
2.462777778	7.34
2.463055556	7.35
2.463333333	7.34
2.463611111	7.34
2.463888889	7.34
2.464166667	7.34
2.464444444	7.35
2.464722222	7.34
2.465	7.35
2.465277778	7.34
2.465555556	7.35
2.465833333	7.34
2.466111111	7.35
2.466388889	7.35
2.466666667	7.35
2.466944444	7.34
2.467222222	7.35
2.4675	7.35
2.467777778	7.35
2.468055556	7.35
2.468333333	7.35
2.468611111	7.34
2.468888889	7.35
2.469166667	7.34
2.469444444	7.35
2.469722222	7.34
2.47	7.35
2.470277778	7.35
2.470555556	7.35
2.470833333	7.35
2.471111111	7.35
2.471388889	7.35
2.471666667	7.35
2.471944444	7.34
2.472222222	7.35
2.4725	7.34
2.472777778	7.35
2.473055556	7.35
2.473333333	7.35
2.473611111	7.34
2.473888889	7.35
2.474166667	7.35
2.474444444	7.35
2.474722222	7.35
2.475	7.34
2.475277778	7.35
2.475555556	7.35
2.475833333	7.35
2.476111111	7.35
2.476388889	7.35
2.476666667	7.35
2.476944444	7.35
2.477222222	7.35
2.4775	7.35
2.477777778	7.35
2.478055556	7.35
2.478333333	7.35
2.478611111	7.35
2.478888889	7.35
2.479166667	7.35
2.479444444	7.35
2.479722222	7.35
2.48	7.35
2.480277778	7.35
2.480555556	7.35
2.480833333	7.35
2.481111111	7.35
2.481388889	7.35
2.481666667	7.35
2.481944444	7.35
2.482222222	7.35
2.4825	7.35
2.482777778	7.35
2.483055556	7.35
2.483333333	7.35
2.483611111	7.35
2.483888889	7.35
2.484166667	7.35
2.484444444	7.35
2.484722222	7.36
2.485	7.35
2.485277778	7.35
2.485555556	7.35
2.485833333	7.35
2.486111111	7.35
2.486388889	7.35
2.486666667	7.35
2.486944444	7.35
2.487222222	7.35
2.4875	7.35
2.487777778	7.35
2.488055556	7.35
2.488333333	7.35
2.488611111	7.35
2.488888889	7.35
2.489166667	7.35
2.489444444	7.35
2.489722222	7.35
2.49	7.35
2.490277778	7.35
2.490555556	7.35
2.490833333	7.35
2.491111111	7.35
2.491388889	7.35
2.491666667	7.35
2.491944444	7.35
2.492222222	7.35
2.4925	7.35
2.492777778	7.35
2.493055556	7.35
2.493333333	7.35
2.493611111	7.35
2.493888889	7.35
2.494166667	7.35
2.494444444	7.35
2.494722222	7.35
2.495	7.35
2.495277778	7.35
2.495555556	7.35
2.495833333	7.36
2.496111111	7.35
2.496388889	7.35
2.496666667	7.35
2.496944444	7.35
2.497222222	7.35
2.4975	7.35
2.497777778	7.35
2.498055556	7.35
2.498333333	7.35
2.498611111	7.35
2.498888889	7.36
2.499166667	7.35
2.499444444	7.35
2.499722222	7.35
2.5	7.35
2.500277778	7.35
2.500555556	7.35
2.500833333	7.35
2.501111111	7.35
2.501388889	7.35
2.501666667	7.35
2.501944444	7.35
2.502222222	7.35
2.5025	7.35
2.502777778	7.35
2.503055556	7.35
2.503333333	7.35
2.503611111	7.35
2.503888889	7.35
2.504166667	7.35
2.504444444	7.35
2.504722222	7.35
2.505	7.35
2.505277778	7.35
2.505555556	7.36
2.505833333	7.35
2.506111111	7.36
2.506388889	7.35
2.506666667	7.35
2.506944444	7.35
2.507222222	7.35
2.5075	7.35
2.507777778	7.35
2.508055556	7.35
2.508333333	7.35
2.508611111	7.35
2.508888889	7.35
2.509166667	7.35
2.509444444	7.35
2.509722222	7.35
2.51	7.35
2.510277778	7.35
2.510555556	7.35
2.510833333	7.35
2.511111111	7.36
2.511388889	7.35
2.511666667	7.35
2.511944444	7.35
2.512222222	7.35
2.5125	7.35
2.512777778	7.35
2.513055556	7.35
2.513333333	7.35
2.513611111	7.35
2.513888889	7.35
2.514166667	7.35
2.514444444	7.35
2.514722222	7.35
2.515	7.35
2.515277778	7.35
2.515555556	7.35
2.515833333	7.35
2.516111111	7.36
2.516388889	7.35
2.516666667	7.36
2.516944444	7.35
2.517222222	7.35
2.5175	7.36
2.517777778	7.35
2.518055556	7.36
2.518333333	7.35
2.518611111	7.36
2.518888889	7.35
2.519166667	7.35
2.519444444	7.35
2.519722222	7.35
2.52	7.36
2.520277778	7.35
2.520555556	7.36
2.520833333	7.35
2.521111111	7.36
2.521388889	7.36
2.521666667	7.35
2.521944444	7.36
2.522222222	7.35
2.5225	7.36
2.522777778	7.36
2.523055556	7.36
2.523333333	7.36
